Ctype,ILI POSITIVE,SEASON,STATE_NAME,WEEK,lm,p_sim,p_z_sim,sig_clust,sig_clust_gen,z_sim
3,0.003096454,2015-16,West Virginia,24,0.039262881,0.3408,0.280270995,0,0,0.582036657
3,0,2015-16,Wisconsin,24,0.062916621,0.4504,0.364196674,0,0,0.347263529
4,0.004518813,2015-16,California,25,-0.001039286,0.3454,0.347534456,0,0,-0.391985521
3,0,2015-16,Idaho,25,0.144629051,0.4233,0.300643373,0,0,0.522551002
3,0,2015-16,Nevada,25,0.014492576,0.2721,0.473129744,0,0,0.067404749
3,0.000813323,2015-16,Oregon,25,0.093488778,0.4658,0.33820138,0,0,0.417376885
3,0.002435848,2015-16,Washington,25,0.059786814,0.3081,0.371036759,0,0,0.329108714
3,0,2015-16,Arizona,25,0.159612611,0.3781,0.341121074,0,0,0.409405439
2,0,2015-16,Arkansas,25,-0.25478238,0.1526,0.097401016,0,2,-1.296503623
4,0.004992121,2015-16,Colorado,25,-0.01077638,0.4023,0.364845305,0,0,-0.345537119
3,0,2015-16,Iowa,25,0.111355526,0.3361,0.255217718,0,0,0.658159826
3,0,2015-16,Kansas,25,0.125320887,0.3961,0.287744311,0,0,0.559986534
4,0.04832821,2015-16,Louisiana,25,-1.558541824,0.4073,0.293834526,0,0,-0.542216962
4,0.007567567,2015-16,Minnesota,25,-0.065048151,0.4943,0.314890093,0,4,-0.482036263
3,0,2015-16,Missouri,25,0.159612611,0.1333,0.198304238,0,0,0.84769388
3,0,2015-16,Montana,25,0.159612611,0.3862,0.281057487,0,0,0.579702921
3,0,2015-16,Nebraska,25,0.052222624,0.3555,0.404217782,0,0,0.242444748
3,0,2015-16,New Mexico,25,0.159612611,0.3837,0.338843942,0,2,0.41562028
2,0,2015-16,North Dakota,25,-0.116021771,0.1719,0.343848455,0,0,-0.401982493
2,0.00254858,2015-16,Oklahoma,25,-0.129087243,0.1615,0.097888314,0,2,-1.293678113
4,0.00789529,2015-16,South Dakota,25,-0.067171571,0.4144,0.353814371,0,0,-0.375042658
4,0.046228273,2015-16,Texas,25,-0.641534703,0.2352,0.451071562,0,0,-0.122954506
3,0.003569955,2015-16,Utah,25,0.016469149,0.3669,0.385976808,0,0,0.289820433
3,0,2015-16,Wyoming,25,0.070440196,0.3301,0.395651219,0,0,0.264619705
1,0.016631865,2015-16,Alabama,25,1.191342216,0.0754,0.024229514,0,0,1.973320779
3,0.002205365,2015-16,Connecticut,25,0.080611725,0.0087,0.127813673,3,0,1.136786986
3,0,2015-16,Delaware,25,0.149901113,0.0292,0.131490058,3,0,1.119375176
3,0,2015-16,District of Columbia,25,0.14947023,0.057,0.246840636,0,0,0.684465492
2,0,2015-16,Florida,25,-0.40780411,0.0857,0.158518042,0,0,-1.000567222
1,0.015960285,2015-16,Georgia,25,0.595956005,0.1334,0.082402336,0,0,1.389092343
3,0,2015-16,Illinois,25,0.062115181,0.4324,0.369748632,0,0,0.332519174
1,0.007726478,2015-16,Indiana,25,0.063339299,0.2501,0.311241361,0,4,0.492334745
2,0,2015-16,Kentucky,25,-0.387373002,0.0391,0.013945572,2,0,-2.198814085
3,0,2015-16,Maine,25,0.159612611,0.1414,0.206615233,0,0,0.818221947
3,0,2015-16,Maryland,25,0.1497817,0.051,0.243557845,0,0,0.694903642
3,0,2015-16,Massachusetts,25,0.14263012,0.0784,0.175798256,0,0,0.931497047
3,0,2015-16,Michigan,25,0.159612611,0.3703,0.343296296,0,0,0.40348347
2,0,2015-16,Mississippi,25,-0.768037261,0.0044,5.35E-05,2,0,-3.874339159
3,0,2015-16,New Hampshire,25,0.149294547,0.0726,0.173569675,0,0,0.940152486
3,0,2015-16,New Jersey,25,0.149701561,0.0156,0.089527181,3,0,1.343672353
3,0.000399455,2015-16,New York,25,0.13643907,0.0233,0.097058026,3,0,1.298498618
3,0,2015-16,North Carolina,25,0.083580147,0.4384,0.299616584,0,0,0.525503577
3,0.004108997,2015-16,Ohio,25,0.007887561,0.3703,0.260988415,0,0,0.640301154
3,0,2015-16,Pennsylvania,25,0.13550446,0.0554,0.107979561,0,0,1.237344747
3,0,2015-16,Rhode Island,25,0.139788755,0.0976,0.191979238,0,0,0.870625851
2,0,2015-16,South Carolina,25,-0.046115853,0.2531,0.42535446,0,0,-0.188213972
1,0.0420574,2015-16,Tennessee,25,0.754517581,0.2088,0.230342165,0,0,0.737720472
3,0,2015-16,Vermont,25,0.149185706,0.0735,0.176923003,0,0,0.927155109
3,0,2015-16,Virginia,25,0.136814385,0.0847,0.137978432,0,0,1.089446888
3,0.002001595,2015-16,West Virginia,25,0.066040065,0.1801,0.166507625,0,0,0.968058307
3,0,2015-16,Wisconsin,25,0.070032175,0.4063,0.37277341,0,0,0.324516779
3,0.00304965,2015-16,California,26,0.008103772,0.3093,0.340995599,0,0,0.409747478
3,0,2015-16,Idaho,26,0.168982234,0.4348,0.270180774,0,0,0.612266353
3,0,2015-16,Nevada,26,0.009962508,0.2802,0.482195687,0,0,0.044643619
3,0,2015-16,Oregon,26,0.143351662,0.4767,0.302103496,0,0,0.518360179
3,0.000925928,2015-16,Washington,26,0.12013667,0.3139,0.338079576,0,0,0.417710012
3,0,2015-16,Arizona,26,0.168982234,0.3333,0.336310135,0,0,0.42255458
2,0,2015-16,Arkansas,26,-0.054285121,0.3476,0.401014337,0,2,-0.250722487
3,0.001999357,2015-16,Colorado,26,0.034092251,0.3658,0.37422418,0,0,0.320685997
2,0,2015-16,Iowa,26,-0.033017693,0.3814,0.440678767,0,0,-0.149248521
2,0,2015-16,Kansas,26,-0.228125237,0.143,0.166220947,0,0,-0.969207052
4,0.0169521,2015-16,Louisiana,26,-0.725293432,0.4674,0.294600342,0,0,-0.539994706
3,0,2015-16,Minnesota,26,0.151515641,0.2748,0.221823147,0,3,0.766050432
3,0,2015-16,Missouri,26,0.168982234,0.1861,0.195478308,0,0,0.857883828
3,0,2015-16,Montana,26,0.168982234,0.444,0.271980515,0,0,0.606834078
4,0.019810114,2015-16,Nebraska,26,-0.876062503,0.0001,0.250520025,4,0,-0.672854203
